user_id,input_cnt,valid_input_cnt,correct_cnt,odd_input_cnt,correct_rate,rank,score,work_time
1818360605,22,21,21,0,1,6666,0.686016077771546,8.16666666666667
1818426378,222,222,219,0,0.986486486486487,18434,0.138483828753038,3505.58333333333
1818617613,5,4,4,1,1,13005,0.387595812301365,1.28333333333333
1818704351,38,28,26,10,0.928571428571429,19815,0.0739390540287904,1373.93333333333
1819116967,6,6,6,0,1,11428,0.448822209758833,0.683333333333333
1819262576,16,16,16,0,1,7703,0.630912320059824,2.6
1819470979,19,18,18,1,1,7351,0.654281174051225,7.98333333333333
1819848366,5,5,5,0,1,11954,0.421620863712844,5.05
1819873948,16,16,16,0,1,7703,0.630912320059824,96.8333333333333
1819919186,62,59,54,2,0.915254237288136,19931,0.0685174799027856,10.45
1820328912,52,52,52,0,1,2991,0.858524957936063,2.6
1820594564,4,4,4,0,1,12531,0.392269583099645,1.51666666666667
1820909311,82,82,81,0,0.98780487804878,18331,0.143251074967284,3.73333333333333
1821099347,26,25,25,1,1,5842,0.725556178724995,4.6
1821617090,2,2,2,0,1,13960,0.316788184707422,0.216666666666667
1821649711,7,7,7,0,1,10929,0.472938867077959,0.483333333333333
1821847352,36,36,36,0,1,4286,0.796737707982801,168.466666666667
1822130223,63,60,59,1,0.983333333333333,18646,0.128575434660684,11.1666666666667
1822382596,13,10,10,1,1,10035,0.530566461020752,1.23333333333333
1822474634,28,27,27,1,1,5512,0.74065245840344,5.26666666666667
1823078684,114,114,114,0,1,1190,0.944054963544588,1162.83333333333
1823445563,53,53,53,0,1,2925,0.861469433538979,31.8833333333333
1823586681,1163,1161,1158,0,0.997416020671835,17045,0.203402505141148,1989.25
1823610531,20,20,20,0,1,6757,0.678538044494298,1.9
1823782072,10,9,9,1,1,10354,0.513226771359133,1.26666666666667
1824139611,90,88,87,0,0.988636363636364,18268,0.146242288278183,18.9
1824518598,11,11,11,0,1,9291,0.55323424939241,0.466666666666667
1824834765,34,28,28,6,1,5414,0.747008786689101,3.96666666666667
1824877835,11,11,11,0,1,9291,0.55323424939241,2.86666666666667
1824963677,2,2,2,0,1,13960,0.316788184707422,0.0666666666666667
1824992699,25,23,23,2,1,6262,0.706720882407927,1.26666666666667
1825162529,58,58,57,0,0.982758620689655,18668,0.127360254253131,375.15
1825312684,3,3,3,0,1,13185,0.358618433352028,0.133333333333333
1825870220,49,49,48,0,0.979591836734694,18813,0.120349598055711,25.8833333333333
1826833126,58,54,53,1,0.981481481481482,18741,0.124135352402318,1097.78333333333
1827116981,7,7,7,0,1,10929,0.472938867077959,1.7
1827181763,18,18,18,0,1,7192,0.656524584034399,1.38333333333333
1827598915,21,19,19,2,1,7161,0.664797158347355,3.88333333333333
1827898812,11,11,11,0,1,9291,0.55323424939241,2.65
1828097627,13,4,0,5,0,20959,0.0204711160964666,1.31666666666667
1828114685,2924,2910,2908,7,0.999312714776632,16769,0.216302112544401,1278.36666666667
1828130379,47,6,6,0,1,11951,0.441484389605534,2.45
1828241193,11,10,10,1,1,9930,0.532482707048046,3
1828348681,37,37,37,0,1,4183,0.801832118152926,1.71666666666667
1828375343,129,125,125,0,1,1066,0.950224340998317,417.533333333333
1828385611,47,47,47,0,1,3320,0.842867825761825,60.1
1828386356,25,6,6,0,1,11946,0.441718078145448,1.23333333333333
1828546897,21,21,21,0,1,6499,0.688539914002617,2.86666666666667
1828551041,54,14,13,0,0.928571428571429,19840,0.0727706113292204,22.6833333333333
1828747517,11,11,11,0,1,9291,0.55323424939241,4996.9
1829224907,52,51,50,1,0.980392156862745,18787,0.121938680127127,21.75
1829286793,16,15,15,0,1,8179,0.615114974761638,8.23333333333333
1829631478,7,7,7,0,1,10929,0.472938867077959,1381.01666666667
1829753653,122,67,41,55,0.611940298507463,20683,0.0333707234997196,5604.63333333333
1829764528,4,4,4,0,1,12531,0.392269583099645,0.516666666666667
1829792004,68,65,63,2,0.969230769230769,19210,0.102215367358385,7090.81666666667
1830069528,19,18,18,0,1,7351,0.654281174051225,14.7333333333333
1830116925,36,36,36,0,1,4286,0.796737707982801,249.366666666667
1830177573,29,26,26,1,1,5707,0.733080949710226,202.116666666667
1830858100,15,15,15,0,1,7989,0.61782576182464,3.33333333333333
1830918298,110,96,92,2,0.958333333333333,19453,0.0908581043185642,5973.4
1830924769,162,159,157,0,0.987421383647799,18364,0.141755468311834,719.383333333333
1830955178,50,49,49,1,1,3207,0.849504580295382,1280.05
1831320730,13,12,12,0,1,9169,0.568050102822958,4.75
1831470942,9,9,9,0,1,10062,0.516171246962049,1.31666666666667
1831555326,9,9,9,0,1,10062,0.516171246962049,0.483333333333333
1831672903,8,8,8,0,1,10474,0.496027294821462,0.45
1831967631,76,75,74,0,0.986666666666667,18429,0.138670779584969,1410.6
1832198737,74,74,74,0,1,2023,0.904468124883156,3.4
1832370153,40,40,40,0,1,3886,0.815526266591886,2.93333333333333
1832485499,15,15,15,0,1,7989,0.61782576182464,2.88333333333333
1832830928,21,20,20,0,1,6880,0.676621798467003,2.16666666666667
1833037431,1,0,0,1,-1,21215,0.00294447560291643,0
1833374045,5,1,1,0,1,16465,0.227846326416153,0.8
1833509916,13,13,13,0,1,8586,0.587539727051785,1.15
1833562789,40,40,40,0,1,3886,0.815526266591886,95.55
1833571630,110,110,110,0,1,1253,0.941157225649654,12.8666666666667
1833720301,9,7,6,2,0.857142857142857,20217,0.0548700691718078,1.73333333333333
1833748866,16,15,15,1,1,8179,0.615114974761638,2.66666666666667
1833893481,3,2,2,1,1,14620,0.309169938306225,0.333333333333333
1834394863,23,23,23,0,1,6089,0.709197980931015,108.416666666667
1834636716,81,76,76,1,1,1994,0.906851747990279,18.15
1834952274,1,1,1,0,1,14959,0.252757524770985,0
1834979919,39,39,39,0,1,3980,0.810805758085623,107.5
1835020881,9,9,9,0,1,10062,0.516171246962049,2.56666666666667
1835179689,75,75,75,0,1,1995,0.906010469246588,5.08333333333333
1835443324,4,4,4,0,1,12531,0.392269583099645,0.45
1835521709,9,8,8,0,1,10785,0.491961114226958,2.71666666666667
1835523732,6,6,6,0,1,11428,0.448822209758833,0.95
1835540525,110,102,102,0,1,1391,0.935034585903907,27.4333333333333
1835885172,9,6,6,2,1,11907,0.442979996260983,2.11666666666667
1836210065,4,4,4,0,1,12531,0.392269583099645,0.316666666666667
1836341107,124,124,124,0,1,1067,0.949943914750421,4.38333333333333
1836646460,5,4,3,1,0.75,20489,0.0418302486446065,0.716666666666667
1836692934,38,38,38,0,1,4085,0.806505888951206,2838.96666666667
1836717304,3,2,2,0,1,14620,0.309169938306225,1928.56666666667
1836719979,48,47,47,1,1,3364,0.8421200224341,3.61666666666667
1836939893,2,2,2,0,1,13960,0.316788184707422,0.283333333333333
1837116792,2,2,2,0,1,13960,0.316788184707422,4.91666666666667
1837504816,6,4,3,0,0.75,20503,0.0413161338567957,1.28333333333333
1837843574,8,7,7,0,1,11279,0.468685735651524,4.03333333333333
1837888396,11,11,11,0,1,9291,0.55323424939241,2.33333333333333
1838071156,422,411,410,0,0.997566909975669,17011,0.204991587212563,38.0833333333333
1838432237,22,22,21,0,0.954545454545455,19523,0.0868853991400262,4.58333333333333
1838553020,1,1,1,0,1,14959,0.252757524770985,0
1838565524,851,813,813,3,1,19,0.99915872125631,310.45
1838873270,11,11,11,0,1,9291,0.55323424939241,0.933333333333333
1839211426,1,1,1,0,1,14959,0.252757524770985,0
1839341326,374,362,360,10,0.994475138121547,17539,0.180314077397644,251.433333333333
1839465189,1,1,1,0,1,14959,0.252757524770985,0
1839465716,5,5,5,0,1,11954,0.421620863712844,1.2
1840011233,2,2,2,0,1,13960,0.316788184707422,0.516666666666667
1840441014,3,3,3,0,1,13185,0.358618433352028,0.566666666666667
1840659750,2,2,2,0,1,13960,0.316788184707422,0.116666666666667
1840820542,82,82,82,0,1,1771,0.916526453542718,6.48333333333333
1840953995,5,5,5,0,1,11954,0.421620863712844,0.65
1841058148,6,6,6,0,1,11428,0.448822209758833,0.533333333333333
1841139096,29,29,29,0,1,5134,0.756262852869695,9.11666666666667
1841312178,2,1,1,0,1,15990,0.241073097775285,0.266666666666667
1841368776,104,104,104,0,1,1340,0.937184520471116,12.1666666666667
1841419145,23,21,21,2,1,6720,0.685128061319873,266.166666666667
1841481631,4,4,4,0,1,12531,0.392269583099645,1.1
1841933739,300,300,300,0,1,254,0.988175359880351,581.65
1842610928,6,6,6,0,1,11428,0.448822209758833,2.21666666666667
1842630826,38,37,37,1,1,4242,0.800616937745373,10.7833333333333
1842654406,3,2,2,0,1,14620,0.309169938306225,0.65
1842907648,120,119,119,1,1,1142,0.946532062067676,45.8833333333333
1843374147,229,225,225,2,1,418,0.980463638063189,25.0666666666667
1843462552,43,43,43,0,1,3647,0.827257431295569,3.68333333333333
1843869271,83,83,83,0,1,1743,0.918068797906151,3.23333333333333
1843924541,45,45,45,0,1,3480,0.835249579360628,15.7333333333333
1844168105,2,1,1,0,1,15990,0.241073097775285,0.0166666666666667
1844244397,18,17,17,0,1,7624,0.641802206019817,2.26666666666667
1844533697,11,10,10,0,1,9930,0.532482707048046,1.95
1844695890,473,441,441,0,1,107,0.995045802953823,1878.5
1844970943,3,2,2,0,1,14620,0.309169938306225,0.366666666666667
1845309767,1677,1661,1658,7,0.998193859121011,16896,0.210366423630585,5045.55
1845815441,10,10,10,0,1,9660,0.535988035146756,2.7
1845847066,242,238,235,2,0.987394957983193,18365,0.141708730603851,38.5166666666667
1846005470,13,13,13,0,1,8586,0.587539727051785,5.43333333333333
1846061740,561,558,554,2,0.992831541218638,17781,0.169003552065807,117.1
1846826626,6,6,6,0,1,11428,0.448822209758833,0.216666666666667
1846939599,178,174,174,3,1,644,0.969900916059076,502.45
1846970814,1,0,0,1,-1,21215,0.00294447560291643,0
1846985887,43,41,41,2,1,3869,0.818844643858665,8.58333333333333
1847088227,42,42,42,0,1,3735,0.823471676948962,5.41666666666667
1847820893,67,67,67,0,1,2263,0.893251074967284,1202.38333333333
1848021508,13,11,11,2,1,9614,0.54940175733782,2.66666666666667
1848128949,97,87,87,0,1,1684,0.921340437464947,507.583333333333
1848761114,1,1,1,0,1,14959,0.252757524770985,0
1848980435,119,119,119,0,1,1135,0.946719012899607,201.333333333333
1849022155,177,177,177,0,1,627,0.970648719386801,2508.66666666667
1849091111,61,61,60,0,0.983606557377049,18625,0.129463451112357,3.43333333333333
1849243623,15,14,14,1,1,8494,0.600766498410918,1.55
1849342572,34,34,34,0,1,4505,0.785801084314825,3.36666666666667
1849413556,271,271,271,0,1,315,0.985324359693401,16.95
1849858362,48,48,48,0,1,3242,0.8464666292765,184.583333333333
1850229602,18,16,14,0,0.875,20129,0.0591699383062255,4.31666666666667
1850401173,5,5,5,0,1,11954,0.421620863712844,0.416666666666667
1850407364,13,10,10,3,1,10035,0.530566461020752,2.15
1850544513,156,156,156,0,1,771,0.963825014021312,62.7666666666667
1850622144,7,1,1,0,1,16561,0.224387736025425,1.06666666666667
1851311346,47,45,45,0,1,3548,0.833894185829127,3.06666666666667
1851597098,66,65,65,1,1,2375,0.888530566461021,10.5166666666667
1851678169,212,209,207,1,0.990430622009569,18084,0.154842026547018,76.7
1851706522,23,23,23,0,1,6089,0.709197980931015,59.3666666666667
1851747246,7,6,6,1,1,11795,0.444942979996261,1.26666666666667
1852099102,120,120,119,0,0.991666666666667,17933,0.161899420452421,11.1166666666667
1852142717,18,11,10,0,0.909090909090909,19983,0.0660403813796971,4.51666666666667
1852354844,17,17,17,0,1,7428,0.643765189755094,2.31666666666667
1852562997,8,8,8,0,1,10474,0.496027294821462,809.933333333333
1853154472,12,12,12,0,1,8924,0.571555430921668,0.383333333333333
1853231992,5,5,5,0,1,11954,0.421620863712844,1.16666666666667
1853414588,7,7,7,0,1,10929,0.472938867077959,0.733333333333333
1853910205,3,2,2,1,1,14620,0.309169938306225,0.483333333333333
1854088668,8,7,7,1,1,11279,0.468685735651524,5.11666666666667
1854154549,46,46,45,0,0.978260869565217,18882,0.117218171620864,6.4
1854342461,123,120,120,0,1,1131,0.947139652271453,70.0333333333333
1854362906,14,12,12,0,1,9244,0.56692839783137,2.08333333333333
1854801156,28,27,27,1,1,5512,0.74065245840344,5.63333333333333
1855420966,4,4,4,0,1,12531,0.392269583099645,0.483333333333333
1855575490,101,100,100,0,1,1430,0.932791175920733,74.4666666666667
1855968119,189,189,188,0,0.994708994708995,17497,0.182230323424939,390.1
1856345808,13,13,13,0,1,8586,0.587539727051785,4.23333333333333
1856355911,24,22,22,1,1,6469,0.697233127687418,1150.71666666667
1856383181,26,22,22,0,1,6489,0.696672275191625,8.83333333333333
1856639299,3,3,3,0,1,13185,0.358618433352028,0.416666666666667
1856833747,442,441,441,1,1,104,0.995139278369789,24.4833333333333
1857630215,78,76,76,1,1,1990,0.906898485698261,21.2833333333333
1857989663,6,6,6,0,1,11428,0.448822209758833,46.7166666666667
1858262629,35,35,34,0,0.971428571428571,19140,0.105066367545336,5.95
1858332886,6,6,6,0,1,11428,0.448822209758833,0.983333333333333
1858567336,1,1,1,0,1,14959,0.252757524770985,0
1858595062,1,1,1,0,1,14959,0.252757524770985,0
1858646081,9,9,9,0,1,10062,0.516171246962049,1.03333333333333
1858681493,3,3,3,0,1,13185,0.358618433352028,64.3166666666667
1858731403,79,79,79,0,1,1870,0.911899420452421,1567.31666666667
1858806440,35,32,32,3,1,4862,0.77252757524771,5.61666666666667
1859065170,42,35,35,0,1,4499,0.78972705178538,3.9
1859226306,15,15,15,0,1,7989,0.61782576182464,327.816666666667
1859791936,208,204,204,0,1,503,0.976490932884651,510.616666666667
1859868677,11,11,11,0,1,9291,0.55323424939241,2.15
1860238740,4,4,4,0,1,12531,0.392269583099645,1608.98333333333
1860274955,20,14,14,6,1,8573,0.599224154047486,1.55
1860276748,150,150,150,0,1,812,0.961862030286035,46.4333333333333
1860520550,65,65,65,0,1,2339,0.889091418956814,646.05
1860647365,3,2,2,0,1,14620,0.309169938306225,0.283333333333333
1860745137,446,443,443,3,1,102,0.995279491493737,2974.58333333333
1860866232,40,40,40,0,1,3886,0.815526266591886,2.85
1861423859,600,598,597,2,0.998327759197324,16878,0.211207702374276,1521.93333333333
1861522794,79,78,77,1,0.987179487179487,18379,0.141007664984109,200.5
1861601554,25,25,25,0,1,5718,0.727051785380445,3.81666666666667
1861902049,1,1,1,0,1,14959,0.252757524770985,0
1862297558,7,5,5,0,1,12462,0.416152551878856,1.28333333333333
1862439971,24,24,23,0,0.958333333333333,19456,0.0903439895307534,275.85
1862924028,17,17,17,0,1,7428,0.643765189755094,0.983333333333333
1863102969,52,52,52,0,1,2991,0.858524957936063,3.16666666666667
1863166492,33,33,33,0,1,4623,0.780753411852683,3.75
1863194999,11,10,10,0,1,9930,0.532482707048046,2.36666666666667
1863214781,34,34,34,0,1,4505,0.785801084314825,54.0833333333333
1863269535,10,10,10,0,1,9660,0.535988035146756,1.01666666666667
1863318231,1,1,1,0,1,14959,0.252757524770985,0
1863436704,100,100,100,0,1,1416,0.933258553000561,55.4166666666667
1863713570,5,5,5,0,1,11954,0.421620863712844,32.2666666666667
1863752315,48,30,29,18,0.966666666666667,19296,0.0981959244718639,19.9833333333333
1863873697,38,38,38,0,1,4085,0.806505888951206,5.9
1864314711,2,2,2,0,1,13960,0.316788184707422,0.2
1864366342,1,1,1,0,1,14959,0.252757524770985,0
1864700059,118,118,118,0,1,1149,0.946111422695831,65.1833333333333
1864962878,1,1,1,0,1,14959,0.252757524770985,0
1865792163,1,1,1,0,1,14959,0.252757524770985,0
1865924757,9,2,1,6,0.5,20878,0.0242568704430735,0.4
1866002140,2,2,2,0,1,13960,0.316788184707422,0.433333333333333
1866024369,2,2,2,0,1,13960,0.316788184707422,7.45
1866303355,490,486,485,1,0.997942386831276,16945,0.208076275939428,379.416666666667
1866346529,12,12,12,0,1,8924,0.571555430921668,5.86666666666667
1866400250,35,35,35,0,1,4390,0.791876986352589,0.616666666666667
1866577431,166,165,165,0,1,698,0.967377079828005,56.5
1866611244,25,25,25,0,1,5718,0.727051785380445,1645.56666666667
1866634902,68,67,67,0,1,2286,0.892877173303421,477.6
1866650369,10,10,10,0,1,9660,0.535988035146756,144
1866901725,10,9,9,1,1,10354,0.513226771359133,43.45
1866931890,73,70,70,1,1,2188,0.89769115722565,21.0666666666667
1866965524,9,8,8,0,1,10785,0.491961114226958,1.2
1867002915,8,1,0,0,0,21189,0.00953449242849131,0.316666666666667
1867125375,117,101,101,0,1,1415,0.93391288091232,13.1
1867380379,118,118,116,0,0.983050847457627,18654,0.128201532996822,504.816666666667
1867413563,5,5,5,0,1,11954,0.421620863712844,0.4
1867425375,5,4,4,1,1,13005,0.387595812301365,0.633333333333333
1867650467,132,131,131,0,1,983,0.953963357636942,2196.13333333333
1867691054,15,15,15,0,1,7989,0.61782576182464,1.46666666666667
1867829870,3,3,3,0,1,13185,0.358618433352028,0.616666666666667
1867918623,443,399,395,1,0.989974937343358,18139,0.152271452607964,7694.18333333333
1867993152,2,2,2,0,1,13960,0.316788184707422,0.133333333333333
1868463092,1,1,0,0,0,21007,0.0147223780145822,0
1868555490,5,3,3,2,1,13835,0.352028416526454,0.55
1868602556,30,28,28,0,1,5395,0.747476163768929,4.86666666666667
1868790683,9,9,9,0,1,10062,0.516171246962049,0.883333333333333
1868812220,102,100,99,0,0.99,18131,0.152505141147878,8.15
1868838904,5,5,5,0,1,11954,0.421620863712844,0.416666666666667
1868865724,118,73,61,0,0.835616438356164,20253,0.0534679379323238,10.75
1868922152,49,47,47,0,1,3380,0.841746120770237,6.76666666666667
1868958975,11,11,11,0,1,9291,0.55323424939241,1.98333333333333
1869092246,31,19,19,0,1,7190,0.664002617311647,1283.23333333333
1869770815,8,8,8,0,1,10474,0.496027294821462,1.13333333333333
1869772954,9,9,9,0,1,10062,0.516171246962049,1.23333333333333
1869826210,11,11,11,0,1,9291,0.55323424939241,10.9666666666667
1869989649,212,208,208,0,1,487,0.977191998504393,90.4
1870184996,1641,1622,1620,4,0.998766954377312,16814,0.214198915685175,3313.86666666667
1870302787,12,10,10,2,1,10005,0.531080575808562,2.71666666666667
1870615082,34,33,32,1,0.96969696969697,19201,0.102495793606282,4.48333333333333
1871002609,8,8,8,0,1,10474,0.496027294821462,1.48333333333333
1871172599,4,3,3,0,1,13725,0.35347728547392,0.283333333333333
1871286170,181,179,179,2,1,619,0.971116096466629,469.75
1871359922,7,7,7,0,1,10929,0.472938867077959,1.15
1871627053,41,40,40,0,1,3949,0.814544774724248,4.55
1871697537,111,110,110,0,1,1261,0.940970274817723,11.5666666666667
1871831418,4,4,4,0,1,12531,0.392269583099645,0.433333333333333
1871929068,3,2,2,1,1,14620,0.309169938306225,0.266666666666667
1872043662,208,121,71,87,0.586776859504132,20711,0.0320620676762012,5887.68333333333
1872073538,8,8,8,0,1,10474,0.496027294821462,1.85
1872918724,34,34,33,0,0.970588235294118,19171,0.103897924845766,18.45
1873005441,1,1,1,0,1,14959,0.252757524770985,0
1873145887,49,47,47,0,1,3380,0.841746120770237,41.7333333333333
1873403375,10,10,10,0,1,9660,0.535988035146756,0.983333333333333
1873436838,22,22,22,0,1,6293,0.699523275378575,36.5666666666667
1873452152,10,10,10,0,1,9660,0.535988035146756,1.11666666666667
1873822878,11,11,11,0,1,9291,0.55323424939241,1.16666666666667
1874389607,332,323,323,9,1,222,0.989670966535801,1768.26666666667
1874859278,7,7,7,0,1,10929,0.472938867077959,1.11666666666667
1874967097,32,32,32,0,1,4729,0.774677509814919,10.6
1876232595,1,1,1,0,1,14959,0.252757524770985,0
1876258025,289,287,285,2,0.993031358885017,17761,0.169938306225463,1627.66666666667
1876295754,17,17,17,0,1,7428,0.643765189755094,2.21666666666667
1876576076,38,38,38,0,1,4085,0.806505888951206,2.45
1876602662,3,3,3,0,1,13185,0.358618433352028,0.516666666666667
1876842484,30,30,30,0,1,4990,0.762385492615442,49.6
1877804550,52,51,51,1,1,3088,0.855113105253318,19.75
1878147825,12,10,10,0,1,10005,0.531080575808562,1.73333333333333
1878561203,451,449,449,0,1,97,0.995513180033651,7223.4
1878589033,2,2,2,0,1,13960,0.316788184707422,0.383333333333333
1879308470,57,57,57,0,1,2724,0.871471303047299,48.4166666666667
1879334574,12,12,10,0,0.833333333333333,20256,0.0533277248083754,3.76666666666667
1879617084,5,5,5,0,1,11954,0.421620863712844,0.85
1879720864,5,5,5,0,1,11954,0.421620863712844,1.06666666666667
